Date,Home Team,Away Team,Result,Overtime,Season
03/02/2016 08:00,Oklahoma City Thunder,Orlando Magic,117 - 114,,2015-2016
03/02/2016 08:00,Washington Wizards,Golden State Warriors,121 - 134,,2015-2016
03/02/2016 08:30,Dallas Mavericks,Miami Heat,90 - 93,,2015-2016
03/02/2016 08:30,San Antonio Spurs,New Orleans Pelicans,110 - 97,,2015-2016
03/02/2016 09:00,Utah Jazz,Denver Nuggets,85 - 81,,2015-2016
03/02/2016 10:00,Sacramento Kings,Chicago Bulls,102 - 107,,2015-2016
03/02/2016 10:30,Los Angeles Clippers,Minnesota Timberwolves,102 - 108,,2015-2016
04/02/2016 07:00,Detroit Pistons,New York Knicks,111 - 105,,2015-2016
04/02/2016 09:00,Phoenix Suns,Houston Rockets,105 - 111,,2015-2016
04/02/2016 09:30,New Orleans Pelicans,Los Angeles Lakers,96 - 99,,2015-2016
04/02/2016 10:00,Portland Trail Blazers,Toronto Raptors,103 - 110,,2015-2016
05/02/2016 07:00,Atlanta Hawks,Indiana Pacers,102 - 96,,2015-2016
05/02/2016 07:00,Charlotte Hornets,Miami Heat,95 - 98,,2015-2016
05/02/2016 07:00,Orlando Magic,Los Angeles Clippers,93 - 107,,2015-2016
05/02/2016 07:00,Washington Wizards,Philadelphia 76ers,106 - 94,,2015-2016
05/02/2016 07:30,Brooklyn Nets,Sacramento Kings,128 - 119,,2015-2016
05/02/2016 07:30,Cleveland Cavaliers,Boston Celtics,103 - 104,,2015-2016
05/02/2016 07:30,New York Knicks,Memphis Grizzlies,85 - 91,,2015-2016
05/02/2016 09:00,Denver Nuggets,Chicago Bulls,115 - 110,,2015-2016
05/02/2016 09:00,Utah Jazz,Milwaukee Bucks,84 - 81,,2015-2016
05/02/2016 09:30,Dallas Mavericks,San Antonio Spurs,90 - 116,,2015-2016
06/02/2016 05:00,Houston Rockets,Portland Trail Blazers,79 - 96,,2015-2016
06/02/2016 07:00,Charlotte Hornets,Washington Wizards,108 - 104,,2015-2016
06/02/2016 07:00,Indiana Pacers,Detroit Pistons,112 - 104,,2015-2016
06/02/2016 07:30,Cleveland Cavaliers,New Orleans Pelicans,99 - 84,,2015-2016
06/02/2016 07:30,Philadelphia 76ers,Brooklyn Nets,103 - 98,,2015-2016
06/02/2016 08:00,Memphis Grizzlies,Dallas Mavericks,110 - 114,OT,2015-2016
06/02/2016 08:00,Minnesota Timberwolves,Chicago Bulls,112 - 105,,2015-2016
06/02/2016 08:30,San Antonio Spurs,Los Angeles Lakers,106 - 102,,2015-2016
06/02/2016 09:00,Golden State Warriors,Oklahoma City Thunder,116 - 108,,2015-2016
06/02/2016 09:00,Phoenix Suns,Utah Jazz,89 - 98,,2015-2016
07/02/2016 01:00,Boston Celtics,Sacramento Kings,128 - 119,,2015-2016
07/02/2016 01:00,New York Knicks,Denver Nuggets,96 - 101,,2015-2016
07/02/2016 01:00,Orlando Magic,Atlanta Hawks,96 - 94,,2015-2016
07/02/2016 02:00,Miami Heat,Los Angeles Clippers,93 - 100,,2015-2016
08/02/2016 07:00,Charlotte Hornets,Chicago Bulls,108 - 91,,2015-2016
08/02/2016 07:00,Cleveland Cavaliers,Sacramento Kings,120 - 100,,2015-2016
08/02/2016 07:00,Indiana Pacers,Los Angeles Lakers,89 - 87,,2015-2016
08/02/2016 07:00,Philadelphia 76ers,Los Angeles Clippers,92 - 98,OT,2015-2016
08/02/2016 07:30,Brooklyn Nets,Denver Nuggets,105 - 104,,2015-2016
08/02/2016 07:30,Detroit Pistons,Toronto Raptors,89 - 103,,2015-2016
08/02/2016 08:00,Atlanta Hawks,Orlando Magic,110 - 117,OT,2015-2016
08/02/2016 08:00,Memphis Grizzlies,Portland Trail Blazers,106 - 112,OT,2015-2016
08/02/2016 08:00,Minnesota Timberwolves,New Orleans Pelicans,102 - 116,,2015-2016
08/02/2016 09:00,Phoenix Suns,Oklahoma City Thunder,106 - 122,,2015-2016
09/02/2016 08:00,Miami Heat,San Antonio Spurs,101 - 119,,2015-2016
09/02/2016 08:00,Milwaukee Bucks,Boston Celtics,112 - 111,,2015-2016
09/02/2016 08:00,New York Knicks,Washington Wizards,108 - 111,,2015-2016
09/02/2016 08:30,Dallas Mavericks,Utah Jazz,119 - 121,OT,2015-2016
09/02/2016 10:30,Golden State Warriors,Houston Rockets,123 - 110,,2015-2016
10/02/2016 07:00,Indiana Pacers,Charlotte Hornets,95 - 117,,2015-2016
10/02/2016 07:00,Orlando Magic,San Antonio Spurs,96 - 98,,2015-2016
10/02/2016 07:00,Philadelphia 76ers,Sacramento Kings,110 - 114,,2015-2016
10/02/2016 07:30,Boston Celtics,Los Angeles Clippers,139 - 134,OT,2015-2016
10/02/2016 07:30,Brooklyn Nets,Memphis Grizzlies,90 - 109,,2015-2016
10/02/2016 07:30,Detroit Pistons,Denver Nuggets,92 - 103,,2015-2016
10/02/2016 08:00,Chicago Bulls,Atlanta Hawks,90 - 113,,2015-2016
10/02/2016 08:00,Cleveland Cavaliers,Los Angeles Lakers,120 - 111,,2015-2016
10/02/2016 08:00,Minnesota Timberwolves,Toronto Raptors,117 - 112,,2015-2016
10/02/2016 08:00,New Orleans Pelicans,Utah Jazz,100 - 96,,2015-2016
10/02/2016 09:00,Phoenix Suns,Golden State Warriors,104 - 112,,2015-2016
10/02/2016 10:30,Portland Trail Blazers,Houston Rockets,116 - 103,,2015-2016
11/02/2016 08:00,Milwaukee Bucks,Washington Wizards,99 - 92,,2015-2016
11/02/2016 08:00,Oklahoma City Thunder,New Orleans Pelicans,121 - 95,,2015-2016
18/02/2016 07:00,Washington Wizards,Utah Jazz,103 - 89,,2015-2016
18/02/2016 08:00,Cleveland Cavaliers,Chicago Bulls,106 - 95,,2015-2016
18/02/2016 10:30,Los Angeles Clippers,San Antonio Spurs,105 - 86,,2015-2016
19/02/2016 07:00,Orlando Magic,Dallas Mavericks,110 - 104,OT,2015-2016
19/02/2016 07:00,Washington Wizards,Detroit Pistons,98 - 86,,2015-2016
19/02/2016 07:30,Brooklyn Nets,New York Knicks,109 - 98,,2015-2016
19/02/2016 08:00,Atlanta Hawks,Miami Heat,111 - 115,,2015-2016
19/02/2016 08:00,Chicago Bulls,Toronto Raptors,116 - 106,,2015-2016
19/02/2016 08:00,Memphis Grizzlies,Minnesota Timberwolves,109 - 104,,2015-2016
19/02/2016 08:00,Milwaukee Bucks,Charlotte Hornets,95 - 98,,2015-2016
19/02/2016 08:00,New Orleans Pelicans,Philadelphia 76ers,121 - 114,,2015-2016
19/02/2016 08:00,Oklahoma City Thunder,Indiana Pacers,98 - 101,,2015-2016
19/02/2016 09:30,Phoenix Suns,Houston Rockets,100 - 116,,2015-2016
19/02/2016 10:00,Portland Trail Blazers,Golden State Warriors,137 - 105,,2015-2016
19/02/2016 10:00,Sacramento Kings,Denver Nuggets,116 - 110,,2015-2016
19/02/2016 10:30,Los Angeles Lakers,San Antonio Spurs,113 - 119,,2015-2016
19/02/2016 10:30,Utah Jazz,Boston Celtics,111 - 93,,2015-2016
20/02/2016 07:30,Atlanta Hawks,Milwaukee Bucks,109 - 117,2OT,2015-2016
20/02/2016 07:30,Miami Heat,Washington Wizards,114 - 94,,2015-2016
20/02/2016 08:00,Minnesota Timberwolves,New York Knicks,95 - 103,,2015-2016
20/02/2016 08:30,Los Angeles Clippers,Golden State Warriors,112 - 115,,2015-2016
21/02/2016 03:30,Detroit Pistons,New Orleans Pelicans,106 - 111,,2015-2016
21/02/2016 03:30,Oklahoma City Thunder,Cleveland Cavaliers,92 - 115,,2015-2016
21/02/2016 05:00,Denver Nuggets,Boston Celtics,101 - 121,,2015-2016
21/02/2016 05:00,Phoenix Suns,San Antonio Spurs,111 - 118,,2015-2016
21/02/2016 06:00,Brooklyn Nets,Charlotte Hornets,96 - 104,,2015-2016
21/02/2016 06:00,Orlando Magic,Indiana Pacers,102 - 105,,2015-2016
21/02/2016 06:00,Toronto Raptors,Memphis Grizzlies,98 - 85,,2015-2016
21/02/2016 07:00,Dallas Mavericks,Philadelphia 76ers,129 - 103,,2015-2016
21/02/2016 08:00,Chicago Bulls,Los Angeles Lakers,126 - 115,,2015-2016
21/02/2016 09:00,Portland Trail Blazers,Utah Jazz,115 - 111,,2015-2016
22/02/2016 07:00,Cleveland Cavaliers,Detroit Pistons,88 - 96,,2015-2016
22/02/2016 07:30,Miami Heat,Indiana Pacers,101 - 93,OT,2015-2016
22/02/2016 07:30,New York Knicks,Toronto Raptors,95 - 122,,2015-2016
22/02/2016 08:00,Atlanta Hawks,Golden State Warriors,92 - 102,,2015-2016
22/02/2016 08:00,Milwaukee Bucks,Los Angeles Lakers,108 - 101,,2015-2016
22/02/2016 08:00,Minnesota Timberwolves,Boston Celtics,124 - 122,,2015-2016
22/02/2016 10:30,Los Angeles Clippers,Phoenix Suns,124 - 84,,2015-2016
23/02/2016 07:00,Philadelphia 76ers,Orlando Magic,115 - 124,,2015-2016
23/02/2016 07:00,Washington Wizards,New Orleans Pelicans,109 - 89,,2015-2016
23/02/2016 09:00,Denver Nuggets,Sacramento Kings,110 - 114,,2015-2016
23/02/2016 09:00,Utah Jazz,Houston Rockets,117 - 114,OT,2015-2016
23/02/2016 10:00,Portland Trail Blazers,Brooklyn Nets,112 - 104,,2015-2016
24/02/2016 07:00,Cleveland Cavaliers,Charlotte Hornets,114 - 103,,2015-2016
24/02/2016 07:00,Indiana Pacers,New York Knicks,108 - 105,,2015-2016
24/02/2016 07:30,Detroit Pistons,Philadelphia 76ers,111 - 91,,2015-2016
24/02/2016 07:30,Miami Heat,Golden State Warriors,112 - 118,,2015-2016
24/02/2016 07:30,Toronto Raptors,Minnesota Timberwolves,114 - 105,,2015-2016
24/02/2016 08:00,Chicago Bulls,Washington Wizards,109 - 104,,2015-2016
24/02/2016 08:00,Memphis Grizzlies,Los Angeles Lakers,128 - 119,,2015-2016
24/02/2016 08:30,Dallas Mavericks,Oklahoma City Thunder,103 - 116,,2015-2016
24/02/2016 10:30,Los Angeles Clippers,Denver Nuggets,81 - 87,,2015-2016
24/02/2016 10:30,Sacramento Kings,San Antonio Spurs,92 - 108,,2015-2016
25/02/2016 07:00,Orlando Magic,Golden State Warriors,114 - 130,,2015-2016
25/02/2016 07:30,Boston Celtics,Milwaukee Bucks,112 - 107,,2015-2016
25/02/2016 08:00,New Orleans Pelicans,Oklahoma City Thunder,123 - 119,,2015-2016
25/02/2016 09:00,Phoenix Suns,Brooklyn Nets,106 - 116,,2015-2016
25/02/2016 10:30,Portland Trail Blazers,Houston Rockets,105 - 119,,2015-2016
25/02/2016 10:30,Utah Jazz,San Antonio Spurs,78 - 96,,2015-2016
26/02/2016 07:00,Indiana Pacers,Charlotte Hornets,95 - 96,,2015-2016
26/02/2016 07:00,Philadelphia 76ers,Washington Wizards,94 - 103,,2015-2016
26/02/2016 07:30,New York Knicks,Orlando Magic,108 - 95,,2015-2016
26/02/2016 07:30,Toronto Raptors,Cleveland Cavaliers,99 - 97,,2015-2016
26/02/2016 08:00,Atlanta Hawks,Chicago Bulls,103 - 88,,2015-2016
26/02/2016 08:30,Dallas Mavericks,Denver Nuggets,122 - 116,OT,2015-2016
26/02/2016 10:00,Sacramento Kings,Los Angeles Clippers,107 - 117,,2015-2016
26/02/2016 10:30,Los Angeles Lakers,Memphis Grizzlies,95 - 112,,2015-2016
27/02/2016 03:00,Boston Celtics,Miami Heat,101 - 89,,2015-2016
27/02/2016 07:00,New Orleans Pelicans,Minnesota Timberwolves,110 - 112,,2015-2016
27/02/2016 08:00,Chicago Bulls,Portland Trail Blazers,95 - 103,,2015-2016
27/02/2016 08:00,Houston Rockets,San Antonio Spurs,94 - 104,,2015-2016
27/02/2016 08:30,Milwaukee Bucks,Detroit Pistons,91 - 102,,2015-2016
27/02/2016 08:30,Oklahoma City Thunder,Golden State Warriors,118 - 121,OT,2015-2016
27/02/2016 09:30,Phoenix Suns,Memphis Grizzlies,111 - 106,,2015-2016
27/02/2016 09:30,Utah Jazz,Brooklyn Nets,96 - 98,,2015-2016
28/02/2016 01:00,Washington Wizards,Cleveland Cavaliers,113 - 99,,2015-2016
28/02/2016 03:30,Atlanta Hawks,Charlotte Hornets,87 - 76,,2015-2016
28/02/2016 06:00,Detroit Pistons,Toronto Raptors,114 - 101,,2015-2016
28/02/2016 06:00,Indiana Pacers,Portland Trail Blazers,102 - 111,,2015-2016
28/02/2016 06:00,Orlando Magic,Philadelphia 76ers,130 - 116,,2015-2016
28/02/2016 07:00,Dallas Mavericks,Minnesota Timberwolves,128 - 101,,2015-2016
28/02/2016 07:30,New York Knicks,Miami Heat,81 - 98,,2015-2016
29/02/2016 07:00,Cleveland Cavaliers,Indiana Pacers,100 - 96,,2015-2016
29/02/2016 07:00,Washington Wizards,Philadelphia 76ers,116 - 108,,2015-2016
29/02/2016 07:30,Boston Celtics,Utah Jazz,100 - 95,,2015-2016
29/02/2016 08:00,Milwaukee Bucks,Houston Rockets,128 - 121,,2015-2016
29/02/2016 09:00,Denver Nuggets,Memphis Grizzlies,96 - 103,,2015-2016
29/02/2016 10:00,Sacramento Kings,Oklahoma City Thunder,116 - 131,,2015-2016
29/02/2016 10:30,Los Angeles Clippers,Brooklyn Nets,105 - 95,,2015-2016
01/03/2016 07:00,Charlotte Hornets,Phoenix Suns,126 - 92,,2015-2016
01/03/2016 07:30,Miami Heat,Chicago Bulls,129 - 111,,2015-2016
01/03/2016 07:30,New York Knicks,Portland Trail Blazers,85 - 104,,2015-2016
01/03/2016 08:30,Dallas Mavericks,Orlando Magic,121 - 108,,2015-2016
01/03/2016 10:30,Golden State Warriors,Atlanta Hawks,109 - 105,OT,2015-2016
01/03/2016 10:30,Los Angeles Lakers,Brooklyn Nets,107 - 101,,2015-2016
02/03/2016 07:00,Orlando Magic,Chicago Bulls,102 - 89,,2015-2016
02/03/2016 07:00,Philadelphia 76ers,Charlotte Hornets,99 - 119,,2015-2016
02/03/2016 07:30,Boston Celtics,Portland Trail Blazers,116 - 93,,2015-2016
02/03/2016 07:30,Toronto Raptors,Utah Jazz,104 - 94,,2015-2016
02/03/2016 08:00,Houston Rockets,New Orleans Pelicans,100 - 95,,2015-2016
02/03/2016 08:00,Memphis Grizzlies,Sacramento Kings,104 - 98,,2015-2016
02/03/2016 08:00,Milwaukee Bucks,Indiana Pacers,99 - 104,,2015-2016
02/03/2016 08:00,Minnesota Timberwolves,Washington Wizards,98 - 104,,2015-2016
02/03/2016 08:00,San Antonio Spurs,Detroit Pistons,97 - 81,,2015-2016
02/03/2016 09:00,Denver Nuggets,Los Angeles Lakers,117 - 107,,2015-2016
02/03/2016 10:30,Los Angeles Clippers,Oklahoma City Thunder,103 - 98,,2015-2016
03/03/2016 07:30,Miami Heat,Phoenix Suns,108 - 92,,2015-2016
03/03/2016 08:00,New Orleans Pelicans,San Antonio Spurs,86 - 94,,2015-2016
03/03/2016 08:30,Dallas Mavericks,Sacramento Kings,101 - 104,,2015-2016
03/03/2016 10:30,Golden State Warriors,Oklahoma City Thunder,121 - 106,,2015-2016
04/03/2016 07:00,Charlotte Hornets,Indiana Pacers,108 - 101,,2015-2016
04/03/2016 07:00,Orlando Magic,Phoenix Suns,84 - 102,,2015-2016
04/03/2016 07:00,Philadelphia 76ers,Miami Heat,102 - 112,,2015-2016
04/03/2016 07:30,Boston Celtics,New York Knicks,105 - 104,,2015-2016
04/03/2016 07:30,Toronto Raptors,Portland Trail Blazers,117 - 115,,2015-2016
04/03/2016 08:00,Cleveland Cavaliers,Washington Wizards,108 - 83,,2015-2016
04/03/2016 08:00,Memphis Grizzlies,Utah Jazz,94 - 88,,2015-2016
04/03/2016 08:00,Milwaukee Bucks,Minnesota Timberwolves,116 - 101,,2015-2016
04/03/2016 09:00,Denver Nuggets,Brooklyn Nets,120 - 121,OT,2015-2016
04/03/2016 10:30,Los Angeles Lakers,Atlanta Hawks,77 - 106,,2015-2016
05/03/2016 07:00,Cleveland Cavaliers,Boston Celtics,120 - 103,,2015-2016
05/03/2016 07:00,New Orleans Pelicans,Utah Jazz,94 - 106,,2015-2016
05/03/2016 07:00,New York Knicks,Detroit Pistons,102 - 89,,2015-2016
05/03/2016 07:00,Washington Wizards,Indiana Pacers,99 - 100,,2015-2016
05/03/2016 08:00,Minnesota Timberwolves,Brooklyn Nets,132 - 118,,2015-2016
05/03/2016 08:30,Chicago Bulls,Houston Rockets,108 - 100,,2015-2016
05/03/2016 08:30,San Antonio Spurs,Sacramento Kings,104 - 94,,2015-2016
05/03/2016 10:30,Los Angeles Clippers,Atlanta Hawks,97 - 107,,2015-2016
06/03/2016 03:30,Los Angeles Lakers,Golden State Warriors,112 - 95,,2015-2016
06/03/2016 03:30,Milwaukee Bucks,Oklahoma City Thunder,96 - 104,,2015-2016
06/03/2016 04:00,Memphis Grizzlies,Phoenix Suns,100 - 109,,2015-2016
06/03/2016 05:00,Denver Nuggets,Dallas Mavericks,116 - 114,OT,2015-2016
06/03/2016 06:00,Detroit Pistons,Portland Trail Blazers,123 - 103,,2015-2016
06/03/2016 06:00,Miami Heat,Philadelphia 76ers,103 - 98,,2015-2016
06/03/2016 06:30,Toronto Raptors,Houston Rockets,107 - 113,,2015-2016
07/03/2016 07:00,Charlotte Hornets,Minnesota Timberwolves,108 - 103,,2015-2016
07/03/2016 07:00,Cleveland Cavaliers,Memphis Grizzlies,103 - 106,,2015-2016
07/03/2016 07:00,Indiana Pacers,San Antonio Spurs,99 - 91,,2015-2016
07/03/2016 08:00,Chicago Bulls,Milwaukee Bucks,100 - 90,,2015-2016
07/03/2016 08:00,New Orleans Pelicans,Sacramento Kings,115 - 112,,2015-2016
07/03/2016 08:30,Dallas Mavericks,Los Angeles Clippers,90 - 109,,2015-2016
07/03/2016 10:30,Golden State Warriors,Orlando Magic,119 - 113,,2015-2016
08/03/2016 07:30,Toronto Raptors,Brooklyn Nets,104 - 99,,2015-2016
08/03/2016 08:00,Minnesota Timberwolves,San Antonio Spurs,91 - 116,,2015-2016
08/03/2016 09:00,Denver Nuggets,New York Knicks,110 - 94,,2015-2016
08/03/2016 09:00,Utah Jazz,Atlanta Hawks,84 - 91,,2015-2016
08/03/2016 10:00,Portland Trail Blazers,Washington Wizards,116 - 109,OT,2015-2016
08/03/2016 10:30,Los Angeles Lakers,Orlando Magic,107 - 98,,2015-2016
09/03/2016 07:00,Boston Celtics,Memphis Grizzlies,116 - 96,,2015-2016
09/03/2016 07:00,Charlotte Hornets,New Orleans Pelicans,122 - 113,,2015-2016
09/03/2016 07:00,Philadelphia 76ers,Houston Rockets,104 - 118,,2015-2016
09/03/2016 08:00,Milwaukee Bucks,Miami Heat,114 - 108,,2015-2016
09/03/2016 08:30,Dallas Mavericks,Detroit Pistons,96 - 102,,2015-2016
09/03/2016 09:00,Phoenix Suns,New York Knicks,97 - 128,,2015-2016
09/03/2016 09:30,Oklahoma City Thunder,Los Angeles Clippers,120 - 108,,2015-2016
09/03/2016 10:00,Sacramento Kings,Cleveland Cavaliers,111 - 120,,2015-2016
09/03/2016 10:30,Golden State Warriors,Utah Jazz,115 - 94,,2015-2016
10/03/2016 07:30,Toronto Raptors,Atlanta Hawks,104 - 96,,2015-2016
10/03/2016 08:00,San Antonio Spurs,Chicago Bulls,109 - 101,,2015-2016
10/03/2016 09:00,Denver Nuggets,Phoenix Suns,116 - 98,,2015-2016
10/03/2016 10:30,Los Angeles Lakers,Cleveland Cavaliers,108 - 120,,2015-2016
11/03/2016 07:00,Charlotte Hornets,Detroit Pistons,118 - 103,,2015-2016
11/03/2016 07:00,Philadelphia 76ers,Brooklyn Nets,95 - 89,,2015-2016
11/03/2016 07:30,Boston Celtics,Houston Rockets,98 - 102,,2015-2016
11/03/2016 08:00,Chicago Bulls,Miami Heat,96 - 118,,2015-2016
11/03/2016 08:00,Memphis Grizzlies,New Orleans Pelicans,121 - 114,OT,2015-2016
11/03/2016 08:00,Oklahoma City Thunder,Minnesota Timberwolves,96 - 99,,2015-2016
11/03/2016 09:00,Utah Jazz,Washington Wizards,114 - 93,,2015-2016
11/03/2016 10:00,Sacramento Kings,Orlando Magic,100 - 107,,2015-2016
11/03/2016 10:30,Golden State Warriors,Portland Trail Blazers,128 - 112,,2015-2016
11/03/2016 10:30,Los Angeles Clippers,New York Knicks,101 - 94,,2015-2016
12/03/2016 02:00,Dallas Mavericks,Indiana Pacers,105 - 112,,2015-2016
12/03/2016 07:00,Charlotte Hornets,Houston Rockets,125 - 109,,2015-2016
12/03/2016 07:00,Philadelphia 76ers,Detroit Pistons,111 - 125,,2015-2016
12/03/2016 07:00,Toronto Raptors,Miami Heat,112 - 104,OT,2015-2016
12/03/2016 07:30,Atlanta Hawks,Memphis Grizzlies,95 - 83,,2015-2016
12/03/2016 07:30,Milwaukee Bucks,New Orleans Pelicans,103 - 92,,2015-2016
12/03/2016 08:30,San Antonio Spurs,Oklahoma City Thunder,93 - 85,,2015-2016
12/03/2016 09:30,Denver Nuggets,Washington Wizards,116 - 100,,2015-2016
12/03/2016 10:30,Golden State Warriors,Phoenix Suns,123 - 116,,2015-2016
12/03/2016 10:30,Portland Trail Blazers,Orlando Magic,121 - 84,,2015-2016
13/03/2016 03:30,Los Angeles Clippers,Cleveland Cavaliers,90 - 114,,2015-2016
